src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flow_duration,packet_rate,hour,minute,day_of_week
5,10,59537,443,0,-0.6261436577694145,0.3406975442185154,-0.3749989603945657,9,57,0
5,10,59537,443,0,-0.6480058012280302,0.3406975442185154,-0.3749989603945657,9,57,0
17,5,443,51249,1,-0.6161235086842157,0.1382967178875515,-0.4179838682709651,9,57,0
14,5,443,59537,0,-0.6480058012280302,0.5249567517042651,-0.3871301558748286,9,57,0
5,14,54244,1900,1,-0.534140470714407,0.4383987186430587,-0.4189086298350165,9,57,0
5,11,59538,443,0,-0.6370747294987223,-0.7941788925675176,0.7922781926603847,9,57,0
15,5,443,59538,0,-0.6334310389222865,-0.7974473974428906,-0.1005073777244714,9,57,0
5,11,59538,443,0,-0.6480058012280302,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,-0.3136971908400325,-0.7941788925675176,0.7922781926603847,9,57,0
15,5,443,59538,0,-0.6388965747869403,-0.7974473974428906,-0.1005073777244714,9,57,0
15,5,443,59538,0,0.6637228062889089,-0.7974473974428906,-0.1005073777244714,9,57,0
15,5,443,59538,0,0.6637228062889089,-0.7974473974428906,-0.1005073777244714,9,57,0
15,5,443,59538,0,-0.0823228392363502,-0.7974473974428906,-0.1005073777244714,9,57,0
5,11,59538,443,0,-0.6480058012280302,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,-0.5897067520050551,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,-0.5642009179700035,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.0133240383950932,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
15,5,443,59538,0,-0.5723992217669844,-0.7974473974428906,-0.1005073777244714,9,57,0
15,5,443,59538,0,-0.5723992217669844,-0.7974473974428906,-0.1005073777244714,9,57,0
15,5,443,59538,0,-0.6388965747869403,-0.7974473974428906,-0.1005073777244714,9,57,0
15,5,443,59538,0,-0.5860630614286192,-0.7974473974428906,-0.1005073777244714,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
15,5,443,59538,0,-0.6388965747869403,-0.7974473974428906,-0.1005073777244714,9,57,0
15,5,443,59538,0,-0.6388965747869403,-0.7974473974428906,-0.1005073777244714,9,57,0
15,5,443,59538,0,-0.6006378237343629,-0.7974473974428906,-0.1005073777244714,9,57,0
15,5,443,59538,0,-0.6006378237343629,-0.7974473974428906,-0.1005073777244714,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.3549200299359628,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,0.6600791157124729,-0.7941788925675176,0.7922781926603847,9,57,0
5,11,59538,443,0,-0.1242252808653635,-0.7941788925675176,0.7922781926603847,9,57,0
15,5,443,59538,0,-0.6388965747869403,-0.7974473974428906,-0.1005073777244714,9,57,0
15,5,443,59538,0,-0.6006378237343629,-0.7974473974428906,-0.1005073777244714,9,57,0
15,5,443,59538,0,-0.6006378237343629,-0.7974473974428906,-0.1005073777244714,9,57,0
15,5,443,59538,0,-0.6006378237343629,-0.7974473974428906,-0.1005073777244714,9,57,0
9,16,58024,443,0,-0.5195657084086632,-0.7343832892702364,-0.3609156471707995,11,54,2
9,16,58024,443,0,-0.6124798181077797,-0.7343832892702364,-0.3609156471707995,11,54,2
9,16,58024,443,0,1.611993278806363,-0.7343832892702364,-0.3609156471707995,11,54,2
18,8,443,58024,0,-0.6480058012280302,-0.7065139666346594,-0.3691731404766153,11,54,2
18,8,443,58024,0,-0.6124798181077797,-0.7065139666346594,-0.3691731404766153,11,54,2
9,16,58024,443,0,-0.6480058012280302,-0.7343832892702364,-0.3609156471707995,11,54,2
18,8,443,58024,0,-0.6480058012280302,-0.7065139666346594,-0.3691731404766153,11,54,2
12,8,443,58135,0,-0.6480058012280302,-0.3316024694698818,-0.4108537564847534,11,54,2
9,2,58145,443,0,-0.6370747294987223,0.0195956132812048,-0.3939794846522833,11,54,2
18,8,443,58024,0,-0.5578244594612406,-0.7065139666346594,-0.3691731404766153,11,54,2
9,16,58024,443,0,-0.6161235086842157,-0.7343832892702364,-0.3609156471707995,11,54,2
18,8,443,58024,0,-0.6480058012280302,-0.7065139666346594,-0.3691731404766153,11,54,2
2,8,443,58145,0,-0.6370747294987223,-0.1268448293853807,-0.3803796464003972,11,54,2
9,2,58145,443,0,-0.6480058012280302,0.0195956132812048,-0.3939794846522833,11,54,2
9,2,58145,443,0,-0.1770587942236847,0.0195956132812048,-0.3939794846522833,11,54,2
2,8,443,58145,0,0.6600791157124729,-0.1268448293853807,-0.3803796464003972,11,54,2
2,8,443,58145,0,0.6600791157124729,-0.1268448293853807,-0.3803796464003972,11,54,2
2,8,443,58145,0,0.466963515161368,-0.1268448293853807,-0.3803796464003972,11,54,2
2,8,443,58145,0,0.6600791157124729,-0.1268448293853807,-0.3803796464003972,11,54,2
2,8,443,58145,0,-0.5068127913911374,-0.1268448293853807,-0.3803796464003972,11,54,2
9,2,58145,443,0,-0.6480058012280302,0.0195956132812048,-0.3939794846522833,11,54,2
9,2,58145,443,0,-0.5897067520050551,0.0195956132812048,-0.3939794846522833,11,54,2
9,2,58145,443,0,8.001204704586787,0.0195956132812048,-0.3939794846522833,11,54,2
2,8,443,58145,0,-0.5760429123434203,-0.1268448293853807,-0.3803796464003972,11,54,2
2,8,443,58145,0,-0.5760429123434203,-0.1268448293853807,-0.3803796464003972,11,54,2
9,2,58145,443,0,-0.6480058012280302,0.0195956132812048,-0.3939794846522833,11,54,2
2,8,443,58145,0,-0.5660227632582215,-0.1268448293853807,-0.3803796464003972,11,54,2
2,8,443,58145,0,-0.6480058012280302,-0.1268448293853807,-0.3803796464003972,11,54,2
2,8,443,58145,0,-0.6480058012280302,-0.1268448293853807,-0.3803796464003972,11,54,2
9,2,58145,443,0,-0.6480058012280302,0.0195956132812048,-0.3939794846522833,11,54,2
9,2,58145,443,0,-0.6480058012280302,0.0195956132812048,-0.3939794846522833,11,54,2
9,2,58145,443,0,-0.6197671992606516,0.0195956132812048,-0.3939794846522833,11,54,2
12,8,443,58139,0,-0.6480058012280302,-0.3316024694698818,-0.4108537564847534,11,54,2
12,8,443,58138,0,-0.6480058012280302,-0.3316024694698818,-0.4108537564847534,11,54,2
2,8,443,58145,0,-0.2244267717173519,-0.1268448293853807,-0.3803796464003972,11,54,2
9,2,58145,443,0,-0.6480058012280302,0.0195956132812048,-0.3939794846522833,11,54,2
2,8,443,58145,0,-0.6480058012280302,-0.1268448293853807,-0.3803796464003972,11,54,2
2,8,443,58131,0,-0.6261436577694145,-0.1268448293853807,-0.3803796464003972,11,54,2
2,8,443,58131,0,-0.6480058012280302,-0.1268448293853807,-0.3803796464003972,11,54,2
9,2,58131,443,0,-0.6480058012280302,0.0195956132812048,-0.3939794846522833,11,54,2
3,8,443,58133,0,-0.6261436577694145,-0.913177747308376,-0.4221487387598042,11,54,2
3,8,443,58133,0,-0.6480058012280302,-0.913177747308376,-0.4221487387598042,11,54,2
9,3,58133,443,0,-0.6480058012280302,-0.913177747308376,-0.4221487387598042,11,54,2
9,7,58146,7680,0,-0.6370747294987223,2.239567992687672,-0.419370680945432,11,54,2
9,7,58146,7680,0,-0.6370747294987223,2.239567992687672,-0.419370680945432,11,54,2
9,7,58146,7680,0,-0.6370747294987223,2.239567992687672,-0.419370680945432,11,54,2
9,17,58093,443,0,-0.5450715424437148,-0.6757692412650436,-0.3852565899244711,11,54,2
9,17,58093,443,0,1.7677610509489994,-0.6757692412650436,-0.3852565899244711,11,54,2
19,8,443,58093,0,-0.6461839559398123,-0.6810545310394357,-0.3844165804668698,11,54,2
19,8,443,58093,0,-0.5578244594612406,-0.6810545310394357,-0.3844165804668698,11,54,2
9,17,58093,443,0,-0.6161235086842157,-0.6757692412650436,-0.3852565899244711,11,54,2
9,17,58093,443,0,-0.6161235086842157,-0.6757692412650436,-0.3852565899244711,11,54,2
19,8,443,58093,0,-0.6461839559398123,-0.6810545310394357,-0.3844165804668698,11,54,2
19,8,443,58093,0,-0.6370747294987223,-0.6810545310394357,-0.3844165804668698,11,54,2
9,12,58147,443,0,-0.6370747294987223,-0.6135817418720922,-0.3417541343685739,11,55,2
16,8,443,58147,0,-0.6370747294987223,-0.6060673740514156,-0.3437212272472245,11,55,2
9,12,58147,443,0,-0.6480058012280302,-0.6135817418720922,-0.3417541343685739,11,55,2
9,12,58147,443,0,-0.1770587942236847,-0.6135817418720922,-0.3417541343685739,11,55,2
9,7,58146,7680,0,-0.6370747294987223,2.239567992687672,-0.419370680945432,11,55,2
16,8,443,58147,0,-0.5578244594612406,-0.6060673740514156,-0.3437212272472245,11,55,2
9,12,58147,443,0,-0.3401139475191931,-0.6135817418720922,-0.3417541343685739,11,55,2
16,8,443,58147,0,0.6746538780182167,-0.6060673740514156,-0.3437212272472245,11,55,2
16,8,443,58147,0,0.6746538780182167,-0.6060673740514156,-0.3437212272472245,11,55,2
9,12,58147,443,0,-0.6480058012280302,-0.6135817418720922,-0.3417541343685739,11,55,2
16,8,443,58147,0,0.6746538780182167,-0.6060673740514156,-0.3437212272472245,11,55,2
16,8,443,58147,0,-0.6015487463784719,-0.6060673740514156,-0.3437212272472245,11,55,2
9,12,58147,443,0,-0.6480058012280302,-0.6135817418720922,-0.3417541343685739,11,55,2
9,12,58147,443,0,-0.0677480769306064,-0.6135817418720922,-0.3417541343685739,11,55,2
16,8,443,58147,0,-0.5541807688848047,-0.6060673740514156,-0.3437212272472245,11,55,2
16,8,443,58147,0,-0.2608636774817113,-0.6060673740514156,-0.3437212272472245,11,55,2
9,12,58147,443,0,-0.6480058012280302,-0.6135817418720922,-0.3417541343685739,11,55,2
16,8,443,58147,0,-0.6234108898370876,-0.6060673740514156,-0.3437212272472245,11,55,2
9,12,58147,443,0,-0.6480058012280302,-0.6135817418720922,-0.3417541343685739,11,55,2
9,12,58147,443,0,-0.6261436577694145,-0.6135817418720922,-0.3417541343685739,11,55,2
9,12,58147,443,0,-0.6480058012280302,-0.6135817418720922,-0.3417541343685739,11,55,2
16,8,443,58147,0,-0.6480058012280302,-0.6060673740514156,-0.3437212272472245,11,55,2
16,8,443,58147,0,-0.6480058012280302,-0.6060673740514156,-0.3437212272472245,11,55,2
9,18,58049,443,0,-0.6470948785839212,-0.913177747308376,-0.4221487387598042,11,55,2
20,8,443,58049,0,-0.6370747294987223,-0.913177747308376,-0.4221487387598042,11,55,2
10,13,5353,5353,1,-0.5860630614286192,0.8832338214146881,-0.4184920697819581,11,55,2
10,13,5353,5353,1,-0.4630885044739061,0.8832338214146881,-0.4184920697819581,11,55,2
15,8,443,58114,0,-0.6088361275313439,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58114,0,-0.6224999671929786,-0.0279701955938569,0.0626720088888978,11,55,2
9,11,58114,443,0,-0.6480058012280302,-0.0354535290349545,-0.2525115499076932,11,55,2
15,8,443,58114,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
9,11,58114,443,0,-0.6480058012280302,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58114,443,0,-0.596994133157927,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58114,443,0,-0.6480058012280302,-0.0354535290349545,-0.2525115499076932,11,55,2
15,8,443,58114,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58114,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58114,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58114,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
9,11,58119,443,0,-0.4548902006769252,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,-0.6124798181077797,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,1.601062207077055,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,-0.5805975255639653,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,12.432843368177002,-0.0354535290349545,-0.2525115499076932,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6088361275313439,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6006378237343629,-0.0279701955938569,0.0626720088888978,11,55,2
9,11,58119,443,0,0.9415542127421496,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,-0.5805975255639653,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,1.968164032652976,-0.0354535290349545,-0.2525115499076932,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
9,11,58119,443,0,1.968164032652976,-0.0354535290349545,-0.2525115499076932,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
9,11,58119,443,0,4.584333866533982,-0.0354535290349545,-0.2525115499076932,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
9,11,58119,443,0,0.4505669075674063,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,-0.5815084482080742,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,0.3394343449861101,-0.0354535290349545,-0.2525115499076932,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6006378237343629,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6006378237343629,-0.0279701955938569,0.0626720088888978,11,55,2
9,11,58119,443,0,-0.6480058012280302,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,-0.5815084482080742,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,0.466963515161368,-0.0354535290349545,-0.2525115499076932,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6006378237343629,-0.0279701955938569,0.0626720088888978,11,55,2
9,11,58119,443,0,-0.5815084482080742,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,2.5256486908476754,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,-0.5815084482080742,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,-0.3118753455518145,-0.0354535290349545,-0.2525115499076932,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6006378237343629,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6006378237343629,-0.0279701955938569,0.0626720088888978,11,55,2
9,11,58119,443,0,-0.6480058012280302,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,-0.5815084482080742,-0.0354535290349545,-0.2525115499076932,11,55,2
9,11,58119,443,0,0.4150409244471558,-0.0354535290349545,-0.2525115499076932,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6006378237343629,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6443621106515942,-0.0279701955938569,0.0626720088888978,11,55,2
15,8,443,58119,0,-0.6006378237343629,-0.0279701955938569,0.0626720088888978,11,55,2
