src_ip,dst_ip,src_port,dst_port,protocol,packet_size,timestamp,flow_duration,packet_rate
9,11,58114,443,0,-0.6480058012280302,2025-06-18 11:55:06.689114094,-0.03545352903495456,-0.25251154990769326
15,8,443,58114,0,-0.6443621106515942,2025-06-18 11:55:06.689306974,-0.027970195593856967,0.06267200888889786
9,11,58114,443,0,-0.6480058012280302,2025-06-18 11:55:06.689368963,-0.03545352903495456,-0.25251154990769326
9,11,58114,443,0,-0.596994133157927,2025-06-18 11:55:06.690150976,-0.03545352903495456,-0.25251154990769326
9,11,58114,443,0,-0.6480058012280302,2025-06-18 11:55:06.690510035,-0.03545352903495456,-0.25251154990769326
15,8,443,58114,0,-0.6443621106515942,2025-06-18 11:55:06.726402998,-0.027970195593856967,0.06267200888889786
15,8,443,58114,0,-0.6443621106515942,2025-06-18 11:55:06.726402998,-0.027970195593856967,0.06267200888889786
15,8,443,58114,0,-0.6443621106515942,2025-06-18 11:55:06.726402998,-0.027970195593856967,0.06267200888889786
15,8,443,58114,0,-0.6443621106515942,2025-06-18 11:55:06.726402998,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,-0.45489020067692526,2025-06-18 11:55:07.075536013,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,-0.6124798181077797,2025-06-18 11:55:07.075611115,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,1.601062207077055,2025-06-18 11:55:07.075629950,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,-0.5805975255639653,2025-06-18 11:55:07.099168062,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,12.432843368177002,2025-06-18 11:55:07.099355936,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.116013050,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.116013050,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6088361275313439,2025-06-18 11:55:07.116013050,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.116013050,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.116013050,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6006378237343629,2025-06-18 11:55:07.116013050,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,0.9415542127421496,2025-06-18 11:55:07.116116047,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,-0.5805975255639653,2025-06-18 11:55:07.129343987,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,1.9681640326529761,2025-06-18 11:55:07.129450083,-0.03545352903495456,-0.25251154990769326
